START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: R0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: RLOG32W VER-0.1.4.132
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: UA0DM, UA0CDX, R0CDA, R0IAA, R0CY, R0CT, R0CM, RU0LM, R0NN,
QSO: 14060 CW 2021-07-11 0007 R0HQ 599 SRR BG5TOX 599 44
QSO: 14060 CW 2021-07-11 0007 R0HQ 599 SRR JA6GMC 599 45
QSO: 28050 CW 2021-07-11 0007 R0HQ 599 SRR JI4JGD 599 45
QSO: 28050 CW 2021-07-11 0007 R0HQ 599 SRR JR2AWS 599 45
QSO: 14060 CW 2021-07-11 0008 R0HQ 599 SRR JJ0SFV 599 45
QSO: 14060 CW 2021-07-11 0008 R0HQ 599 SRR BG6GQE 599 44
QSO: 14060 CW 2021-07-11 0010 R0HQ 599 SRR AC6T 599 06
QSO: 28050 CW 2021-07-11 0010 R0HQ 599 SRR JA7AUM 599 45
QSO: 28050 CW 2021-07-11 0010 R0HQ 599 SRR JA0FVU 599 45
QSO: 14060 CW 2021-07-11 0011 R0HQ 599 SRR WB9Z 599 08
QSO: 28050 CW 2021-07-11 0011 R0HQ 599 SRR JA2FXV 599 45
QSO: 14233 PH 2021-07-11 0012 R0HQ 59 SRR BU2EV 59 44
QSO: 14060 CW 2021-07-11 0012 R0HQ 599 SRR JH1VIX 599 45
QSO: 14060 CW 2021-07-11 0012 R0HQ 599 SRR W6SC 599 06
QSO: 28050 CW 2021-07-11 0012 R0HQ 599 SRR JO1WIZ 599 45
QSO: 14233 PH 2021-07-11 0013 R0HQ 59 SRR DU1JM 59 50
QSO: 14060 CW 2021-07-11 0013 R0HQ 599 SRR JI1BJB 599 45
QSO: 28050 CW 2021-07-11 0013 R0HQ 599 SRR JA4YPE 599 45
QSO: 14060 CW 2021-07-11 0014 R0HQ 599 SRR HL2ZN 599 44
QSO: 28050 CW 2021-07-11 0014 R0HQ 599 SRR JH1APE 599 45
QSO: 28050 CW 2021-07-11 0014 R0HQ 599 SRR JR2PMT 599 45
QSO: 28050 CW 2021-07-11 0014 R0HQ 599 SRR JA3VOV 599 45
QSO: 28050 CW 2021-07-11 0015 R0HQ 599 SRR RA0QD 599 23
QSO: 14233 PH 2021-07-11 0017 R0HQ 59 SRR JA1ERB 59 45
QSO: 14233 PH 2021-07-11 0018 R0HQ 59 SRR HL1VAU 59 44
QSO: 7016 CW 2021-07-11 0018 R0HQ 599 SRR JH1TJH 599 45
QSO: 28050 CW 2021-07-11 0018 R0HQ 599 SRR JA7ACM 599 45
QSO: 14233 PH 2021-07-11 0019 R0HQ 59 SRR JA3MWU 59 45
QSO: 14233 PH 2021-07-11 0019 R0HQ 59 SRR VK2KS 59 59
QSO: 7016 CW 2021-07-11 0019 R0HQ 599 SRR JR7FNT 599 45
QSO: 28050 CW 2021-07-11 0019 R0HQ 599 SRR JR2EKD 599 45
QSO: 28050 CW 2021-07-11 0019 R0HQ 599 SRR JA8RWU 599 45
QSO: 14233 PH 2021-07-11 0020 R0HQ 59 SRR HL2ZN 59 44
QSO: 28050 CW 2021-07-11 0020 R0HQ 599 SRR JF1ABZ 599 45
QSO: 28050 CW 2021-07-11 0021 R0HQ 599 SRR JE8KKX 599 45
QSO: 28050 CW 2021-07-11 0021 R0HQ 599 SRR JA4VNE 599 45
QSO: 14233 PH 2021-07-11 0022 R0HQ 59 SRR JO3QUX 59 45
QSO: 28050 CW 2021-07-11 0022 R0HQ 599 SRR BA7IO 599 43
QSO: 28050 CW 2021-07-11 0022 R0HQ 599 SRR JA5MXP 599 45
QSO: 14233 PH 2021-07-11 0023 R0HQ 59 SRR JJ0SFV 59 45
QSO: 28050 CW 2021-07-11 0023 R0HQ 599 SRR JI1RSF 599 45
QSO: 28050 CW 2021-07-11 0023 R0HQ 599 SRR JR7BVQ 599 45
QSO: 14233 PH 2021-07-11 0024 R0HQ 59 SRR JP3UBR 59 45
QSO: 14009 CW 2021-07-11 0024 R0HQ 599 SRR XV1X 599 49
QSO: 14000 CW 2021-07-11 0024 R0HQ 599 SRR 9M6ZAE 599 54
QSO: 14233 PH 2021-07-11 0024 R0HQ 59 SRR JE1VUJ 59 45
QSO: 14018 CW 2021-07-11 0025 R0HQ 599 SRR 7I1A 599 54
QSO: 28050 CW 2021-07-11 0025 R0HQ 599 SRR JA3MDU 599 45
QSO: 14024 CW 2021-07-11 0026 R0HQ 599 SRR E2A 599 49
QSO: 28050 CW 2021-07-11 0026 R0HQ 599 SRR JA5NSR 599 45
QSO: 28050 CW 2021-07-11 0026 R0HQ 599 SRR JA1WRI 599 45
QSO: 14233 PH 2021-07-11 0027 R0HQ 59 SRR BF5GLV 59 44
QSO: 28050 CW 2021-07-11 0027 R0HQ 599 SRR JO2QOT 599 45
QSO: 14233 PH 2021-07-11 0029 R0HQ 59 SRR BD4STG 59 44
QSO: 14233 PH 2021-07-11 0029 R0HQ 59 SRR BD7LNE 59 44
QSO: 14004 CW 2021-07-11 0029 R0HQ 599 SRR BV30HQ 599 CTARL
QSO: 28050 CW 2021-07-11 0029 R0HQ 599 SRR UA0JFG 599 33
QSO: 14233 PH 2021-07-11 0030 R0HQ 59 SRR DX3EVM 59 50
QSO: 14233 PH 2021-07-11 0030 R0HQ 59 SRR BV2LA 59 44
QSO: 14233 PH 2021-07-11 0031 R0HQ 59 SRR KH2JU 59 64
QSO: 28050 CW 2021-07-11 0031 R0HQ 599 SRR JF3KCH 599 45
QSO: 14233 PH 2021-07-11 0032 R0HQ 59 SRR VK2PAA 59 59
QSO: 14233 PH 2021-07-11 0032 R0HQ 59 SRR JH7SSY 59 45
QSO: 28050 CW 2021-07-11 0032 R0HQ 599 SRR JH1FNU 599 45
QSO: 28050 CW 2021-07-11 0032 R0HQ 599 SRR JH8DBI 599 45
QSO: 28050 CW 2021-07-11 0032 R0HQ 599 SRR JA7EVH 599 45
QSO: 14233 PH 2021-07-11 0033 R0HQ 59 SRR JK1QAY 59 45
QSO: 14233 PH 2021-07-11 0033 R0HQ 59 SRR JA2QQC 59 45
QSO: 14233 PH 2021-07-11 0034 R0HQ 59 SRR JA8ADQ 59 45
QSO: 14233 PH 2021-07-11 0035 R0HQ 59 SRR JH3OHO 59 45
QSO: 14233 PH 2021-07-11 0035 R0HQ 59 SRR JK1BY 59 45
QSO: 14060 CW 2021-07-11 0035 R0HQ 599 SRR BG6TVZ 599 44
QSO: 14060 CW 2021-07-11 0035 R0HQ 599 SRR K1MM 599 08
QSO: 21041 CW 2021-07-11 0035 R0HQ 599 SRR JA2HYD 599 45
QSO: 14060 CW 2021-07-11 0036 R0HQ 599 SRR JE6PJP 599 45
QSO: 14233 PH 2021-07-11 0036 R0HQ 59 SRR DU1R 59 50
QSO: 21041 CW 2021-07-11 0037 R0HQ 599 SRR JG1SWV 599 45
QSO: 14233 PH 2021-07-11 0038 R0HQ 59 SRR JP1NDO 59 45
QSO: 14233 PH 2021-07-11 0038 R0HQ 59 SRR DS5GJS 59 44
QSO: 14060 CW 2021-07-11 0038 R0HQ 599 SRR N7EPD 599 06
QSO: 21041 CW 2021-07-11 0038 R0HQ 599 SRR JE2HCJ 599 45
QSO: 21041 CW 2021-07-11 0039 R0HQ 599 SRR YC0SAS 599 54
QSO: 21041 CW 2021-07-11 0039 R0HQ 599 SRR JH8GEU 599 45
QSO: 14233 PH 2021-07-11 0040 R0HQ 59 SRR DU1NLO 59 50
QSO: 14060 CW 2021-07-11 0040 R0HQ 599 SRR JO1WIZ 599 45
QSO: 14060 CW 2021-07-11 0040 R0HQ 599 SRR JE2BOM 599 45
QSO: 21041 CW 2021-07-11 0040 R0HQ 599 SRR JG1CMT 599 45
QSO: 21041 CW 2021-07-11 0042 R0HQ 599 SRR JH3QFY 599 45
QSO: 21041 CW 2021-07-11 0042 R0HQ 599 SRR JM8GJB 599 45
QSO: 14233 PH 2021-07-11 0041 R0HQ 59 SRR JR1HUJ 59 45
QSO: 14233 PH 2021-07-11 0041 R0HQ 59 SRR DU7SJF 59 50
QSO: 21041 CW 2021-07-11 0042 R0HQ 599 SRR JM8PBI 599 45
QSO: 21041 CW 2021-07-11 0043 R0HQ 599 SRR JA1CP 599 45
QSO: 21041 CW 2021-07-11 0043 R0HQ 599 SRR JR3RIU 599 45
QSO: 14233 PH 2021-07-11 0043 R0HQ 59 SRR BD2IAQ 59 44
QSO: 14233 PH 2021-07-11 0043 R0HQ 59 SRR DV4ZAR 59 50
QSO: 14060 CW 2021-07-11 0043 R0HQ 599 SRR W7POE 599 06
QSO: 21041 CW 2021-07-11 0043 R0HQ 599 SRR JM1VNJ 599 45
QSO: 21041 CW 2021-07-11 0044 R0HQ 599 SRR JJ0SFV 599 45
QSO: 14233 PH 2021-07-11 0044 R0HQ 59 SRR JR6FGH/1 59 45
QSO: 14233 PH 2021-07-11 0044 R0HQ 59 SRR JH1GZV 59 45
QSO: 14060 CW 2021-07-11 0044 R0HQ 599 SRR K6WSC 599 06
QSO: 21041 CW 2021-07-11 0044 R0HQ 599 SRR HL5BLF 599 44
QSO: 14233 PH 2021-07-11 0045 R0HQ 59 SRR JE2BOM 59 45
QSO: 21041 CW 2021-07-11 0045 R0HQ 599 SRR JA2AXB 599 45
QSO: 21041 CW 2021-07-11 0046 R0HQ 599 SRR RG0A 599 32
QSO: 21041 CW 2021-07-11 0046 R0HQ 599 SRR JH7OUW 599 45
QSO: 14233 PH 2021-07-11 0046 R0HQ 59 SRR JE1NGI 59 45
QSO: 14233 PH 2021-07-11 0046 R0HQ 59 SRR JA5UFD 59 45
QSO: 14060 CW 2021-07-11 0046 R0HQ 599 SRR JA6BWB 599 45
QSO: 21041 CW 2021-07-11 0046 R0HQ 599 SRR JA7AVG 599 45
QSO: 21041 CW 2021-07-11 0049 R0HQ 599 SRR JA1WRI 599 45
QSO: 14060 CW 2021-07-11 0047 R0HQ 599 SRR KA6BIM 599 06
QSO: 14060 CW 2021-07-11 0047 R0HQ 599 SRR RT4G 599 29
QSO: 14233 PH 2021-07-11 0047 R0HQ 59 SRR BV3DR 59 44
QSO: 14233 PH 2021-07-11 0048 R0HQ 59 SRR B4HQ 59 CRAC
QSO: 14060 CW 2021-07-11 0048 R0HQ 599 SRR W9WI 599 08
QSO: 14060 CW 2021-07-11 0048 R0HQ 599 SRR K6NA 599 06
QSO: 14233 PH 2021-07-11 0048 R0HQ 59 SRR VK4VO 59 55
QSO: 14233 PH 2021-07-11 0049 R0HQ 59 SRR JF3QUE 59 45
QSO: 21041 CW 2021-07-11 0049 R0HQ 599 SRR JR1UJX/2 599 45
QSO: 21041 CW 2021-07-11 0050 R0HQ 599 SRR JH1BCS 599 45
QSO: 14233 PH 2021-07-11 0050 R0HQ 59 SRR JE3MTQ 59 45
QSO: 14233 PH 2021-07-11 0050 R0HQ 59 SRR JR1EMO 59 45
QSO: 21041 CW 2021-07-11 0050 R0HQ 599 SRR JH6QIL 599 45
QSO: 21041 CW 2021-07-11 0051 R0HQ 599 SRR JA6AKW 599 45
QSO: 14233 PH 2021-07-11 0051 R0HQ 59 SRR JA2NDA 59 45
QSO: 14233 PH 2021-07-11 0051 R0HQ 59 SRR JE7JZT 59 45
QSO: 14060 CW 2021-07-11 0051 R0HQ 599 SRR AG5W 599 07
QSO: 14060 CW 2021-07-11 0051 R0HQ 599 SRR W7YAQ 599 06
QSO: 21041 CW 2021-07-11 0051 R0HQ 599 SRR JA3RAZ 599 45
QSO: 14060 CW 2021-07-11 0052 R0HQ 599 SRR JF2OHQ 599 45
QSO: 14233 PH 2021-07-11 0052 R0HQ 59 SRR JI1PVR 59 45
QSO: 14233 PH 2021-07-11 0053 R0HQ 59 SRR 7M2FTR 59 45
QSO: 14233 PH 2021-07-11 0053 R0HQ 59 SRR YE1BON 59 54
QSO: 21041 CW 2021-07-11 0053 R0HQ 599 SRR RA0LMK 599 34
QSO: 21041 CW 2021-07-11 0054 R0HQ 599 SRR JH1NXU 599 45
QSO: 14233 PH 2021-07-11 0054 R0HQ 59 SRR JA0IXW 59 45
QSO: 14233 PH 2021-07-11 0054 R0HQ 59 SRR JA8LP 59 45
QSO: 21041 CW 2021-07-11 0054 R0HQ 599 SRR JK1EWT 599 45
QSO: 21041 CW 2021-07-11 0055 R0HQ 599 SRR JE1WBA 599 45
QSO: 21041 CW 2021-07-11 0055 R0HQ 599 SRR BA7IO 599 44
QSO: 14233 PH 2021-07-11 0055 R0HQ 59 SRR JA1FVJ 59 45
QSO: 21041 CW 2021-07-11 0055 R0HQ 599 SRR JI1BJB 599 45
QSO: 14233 PH 2021-07-11 0056 R0HQ 59 SRR YB4GBN 59 54
QSO: 14233 PH 2021-07-11 0056 R0HQ 59 SRR BH1TKU 59 44
QSO: 14060 CW 2021-07-11 0056 R0HQ 599 SRR YC1LIN 599 54
QSO: 14060 CW 2021-07-11 0056 R0HQ 599 SRR JE3VRJ 599 45
QSO: 21041 CW 2021-07-11 0056 R0HQ 599 SRR JI1XKH 599 45
QSO: 14233 PH 2021-07-11 0057 R0HQ 59 SRR JI1VHV 59 45
QSO: 14233 PH 2021-07-11 0057 R0HQ 59 SRR JR1MRG 59 45
QSO: 14060 CW 2021-07-11 0057 R0HQ 599 SRR JA4YPE 599 45
QSO: 21041 CW 2021-07-11 0057 R0HQ 599 SRR BG6GQE 599 44
QSO: 14233 PH 2021-07-11 0058 R0HQ 59 SRR BH7ACO 59 43
QSO: 14233 PH 2021-07-11 0059 R0HQ 59 SRR BH4AAD 59 44
QSO: 21041 CW 2021-07-11 0059 R0HQ 599 SRR JL7GGH 599 45
QSO: 14233 PH 2021-07-11 0100 R0HQ 59 SRR JA9BCV 59 45
QSO: 14233 PH 2021-07-11 0100 R0HQ 59 SRR BU2EP 59 44
QSO: 14233 PH 2021-07-11 0101 R0HQ 59 SRR JE1FUX 59 45
QSO: 28020 CW 2021-07-11 0101 R0HQ 599 SRR JM8LND 599 45
QSO: 28020 CW 2021-07-11 0101 R0HQ 599 SRR HL3AMO 599 44
QSO: 21041 CW 2021-07-11 0101 R0HQ 599 SRR BG3GRU 599 43
QSO: 28020 CW 2021-07-11 0102 R0HQ 599 SRR JE2CPI 599 45
QSO: 14233 PH 2021-07-11 0102 R0HQ 59 SRR JA3DZM 59 45
QSO: 28020 CW 2021-07-11 0102 R0HQ 599 SRR JE1WBA 599 45
QSO: 28020 CW 2021-07-11 0102 R0HQ 599 SRR JA1AYO 599 45
QSO: 21041 CW 2021-07-11 0102 R0HQ 599 SRR BI4MBC 599 44
QSO: 28020 CW 2021-07-11 0103 R0HQ 599 SRR JA7NVF 599 45
QSO: 14233 PH 2021-07-11 0103 R0HQ 59 SRR JK1GON 59 45
QSO: 28020 CW 2021-07-11 0104 R0HQ 599 SRR JH7OUW 599 45
QSO: 14233 PH 2021-07-11 0104 R0HQ 59 SRR BG5BAA 59 44
QSO: 21041 CW 2021-07-11 0104 R0HQ 599 SRR JG2RFJ 599 45
QSO: 21041 CW 2021-07-11 0105 R0HQ 599 SRR JM7GTK 599 45
QSO: 28020 CW 2021-07-11 0105 R0HQ 599 SRR JI1ALP 599 45
QSO: 14233 PH 2021-07-11 0105 R0HQ 59 SRR JG1IUF 59 45
QSO: 28020 CW 2021-07-11 0105 R0HQ 599 SRR BH7PFH 599 44
QSO: 14233 PH 2021-07-11 0105 R0HQ 59 SRR JL1FBF 59 45
QSO: 21041 CW 2021-07-11 0105 R0HQ 599 SRR JA1RPK 599 45
QSO: 28020 CW 2021-07-11 0106 R0HQ 599 SRR R0MM 599 34
QSO: 14003 CW 2021-07-11 0106 R0HQ 599 SRR BG3GRU 599 33
QSO: 21041 CW 2021-07-11 0106 R0HQ 599 SRR JH8DBI 599 45
QSO: 28020 CW 2021-07-11 0107 R0HQ 599 SRR RA0LMK 599 34
QSO: 28020 CW 2021-07-11 0107 R0HQ 599 SRR JN7TAN 599 45
QSO: 28020 CW 2021-07-11 0107 R0HQ 599 SRR JK1NSR 599 45
QSO: 14233 PH 2021-07-11 0107 R0HQ 59 SRR JJ1IGT 59 45
QSO: 14012 CW 2021-07-11 0108 R0HQ 599 SRR YB8UTI 599 54
QSO: 14060 CW 2021-07-11 0108 R0HQ 599 SRR JL1FAR 599 45
QSO: 14233 PH 2021-07-11 0108 R0HQ 59 SRR JO3RUL 59 45
QSO: 28020 CW 2021-07-11 0109 R0HQ 599 SRR JA1RPK 599 45
QSO: 28020 CW 2021-07-11 0109 R0HQ 599 SRR JQ3TAN 599 45
QSO: 28020 CW 2021-07-11 0109 R0HQ 599 SRR JO7KMB 599 45
QSO: 14060 CW 2021-07-11 0109 R0HQ 599 SRR JE1WBA 599 45
QSO: 14060 CW 2021-07-11 0109 R0HQ 599 SRR JS3QWI 599 45
QSO: 21041 CW 2021-07-11 0109 R0HQ 599 SRR JK1MGC 599 45
QSO: 21041 CW 2021-07-11 0110 R0HQ 599 SRR BG6SZD 599 44
QSO: 28020 CW 2021-07-11 0110 R0HQ 599 SRR JA3JM 599 45
QSO: 28020 CW 2021-07-11 0110 R0HQ 599 SRR JA1IAZ 599 45
QSO: 28020 CW 2021-07-11 0110 R0HQ 599 SRR JA3NUT 599 45
QSO: 21041 CW 2021-07-11 0110 R0HQ 599 SRR UA0SE 599 32
QSO: 28020 CW 2021-07-11 0111 R0HQ 599 SRR JL1KBS 599 45
QSO: 14233 PH 2021-07-11 0111 R0HQ 59 SRR JA1BPA 59 45
QSO: 28020 CW 2021-07-11 0111 R0HQ 599 SRR JE2HCJ 599 45
QSO: 14060 CW 2021-07-11 0111 R0HQ 599 SRR JE1NGI 599 45
QSO: 14044 CW 2021-07-11 0111 R0HQ 599 SRR JF3BFS 599 45
QSO: 21041 CW 2021-07-11 0111 R0HQ 599 SRR JG1PGJ 599 45
QSO: 14233 PH 2021-07-11 0112 R0HQ 59 SRR JR2JVP 59 45
QSO: 14233 PH 2021-07-11 0112 R0HQ 59 SRR BU2FK 59 44
QSO: 28020 CW 2021-07-11 0112 R0HQ 599 SRR BD7JNA 599 44
QSO: 28020 CW 2021-07-11 0112 R0HQ 599 SRR JA2KPW 599 45
QSO: 14233 PH 2021-07-11 0112 R0HQ 59 SRR JE2SOY 59 45
QSO: 21041 CW 2021-07-11 0112 R0HQ 599 SRR JA0IXW 599 45
QSO: 21041 CW 2021-07-11 0114 R0HQ 599 SRR JA0ARF 599 45
QSO: 28020 CW 2021-07-11 0113 R0HQ 599 SRR JE3AKU 599 45
QSO: 28020 CW 2021-07-11 0114 R0HQ 599 SRR DX0HQ 599 PARA
QSO: 21041 CW 2021-07-11 0114 R0HQ 599 SRR JA3GZE/1 599 45
QSO: 28020 CW 2021-07-11 0115 R0HQ 599 SRR HL5BLF 599 44
QSO: 14060 CW 2021-07-11 0115 R0HQ 599 SRR JP2XYT 599 45
QSO: 14233 PH 2021-07-11 0115 R0HQ 59 SRR JK1MGC 59 45
QSO: 28020 CW 2021-07-11 0116 R0HQ 599 SRR JF1LMB 599 45
QSO: 14233 PH 2021-07-11 0116 R0HQ 59 SRR JK1DDG 59 45
QSO: 28020 CW 2021-07-11 0116 R0HQ 599 SRR JK3HFN 599 45
QSO: 21041 CW 2021-07-11 0116 R0HQ 599 SRR BD7LQM 599 44
QSO: 21041 CW 2021-07-11 0117 R0HQ 599 SRR BY4DX 599 44
QSO: 21041 CW 2021-07-11 0117 R0HQ 599 SRR BG6TVZ 599 44
QSO: 14233 PH 2021-07-11 0117 R0HQ 59 SRR JE7UDQ 59 45
QSO: 21041 CW 2021-07-11 0117 R0HQ 599 SRR JI1BBN 599 45
QSO: 14233 PH 2021-07-11 0118 R0HQ 59 SRR JK2VOC 59 45
QSO: 28020 CW 2021-07-11 0118 R0HQ 599 SRR JM8GJB 599 45
QSO: 21041 CW 2021-07-11 0118 R0HQ 599 SRR JH7IXX 599 45
QSO: 21041 CW 2021-07-11 0119 R0HQ 599 SRR BD2IAQ 599 44
QSO: 21041 CW 2021-07-11 0120 R0HQ 599 SRR BV4VQ 599 44
QSO: 28020 CW 2021-07-11 0120 R0HQ 599 SRR JR1LWS 599 45
QSO: 21041 CW 2021-07-11 0120 R0HQ 599 SRR XV1X 599 49
QSO: 14060 CW 2021-07-11 0121 R0HQ 599 SRR YB1BML 599 54
QSO: 21041 CW 2021-07-11 0121 R0HQ 599 SRR HS5ZLD 599 49
QSO: 28020 CW 2021-07-11 0122 R0HQ 599 SRR JH8GEU 599 45
QSO: 14060 CW 2021-07-11 0122 R0HQ 599 SRR JI1AEP 599 45
QSO: 14233 PH 2021-07-11 0122 R0HQ 59 SRR DU6XA 59 50
QSO: 14233 PH 2021-07-11 0123 R0HQ 59 SRR BV2BB 59 44
QSO: 21041 CW 2021-07-11 0123 R0HQ 599 SRR R0RG 599 32
QSO: 14233 PH 2021-07-11 0124 R0HQ 59 SRR JH1MYI 59 45
QSO: 28020 CW 2021-07-11 0124 R0HQ 599 SRR JF1RYU 599 45
QSO: 14060 CW 2021-07-11 0124 R0HQ 599 SRR JH1BCS 599 45
QSO: 14233 PH 2021-07-11 0124 R0HQ 59 SRR JA3JOT 59 45
QSO: 14233 PH 2021-07-11 0125 R0HQ 59 SRR JA4IOM 59 45
QSO: 28020 CW 2021-07-11 0125 R0HQ 599 SRR JA2JWH 599 45
QSO: 21041 CW 2021-07-11 0125 R0HQ 599 SRR JE1SGH 599 45
QSO: 21041 CW 2021-07-11 0127 R0HQ 599 SRR JJ1XQU 599 45
QSO: 14233 PH 2021-07-11 0126 R0HQ 59 SRR HL2AHL 59 44
QSO: 14060 CW 2021-07-11 0126 R0HQ 599 SRR JE1SGH 599 45
QSO: 14233 PH 2021-07-11 0126 R0HQ 59 SRR JQ3TAN 59 45
QSO: 14233 PH 2021-07-11 0127 R0HQ 59 SRR HL1OYF 59 44
QSO: 14233 PH 2021-07-11 0127 R0HQ 59 SRR JL7KOQ 59 45
QSO: 21041 CW 2021-07-11 0127 R0HQ 599 SRR JT1CS 599 32
QSO: 28020 CW 2021-07-11 0128 R0HQ 599 SRR JA0IXW 599 45
QSO: 14233 PH 2021-07-11 0128 R0HQ 59 SRR JH7MGL 59 45
QSO: 14233 PH 2021-07-11 0129 R0HQ 59 SRR JF3HHV 59 45
QSO: 28020 CW 2021-07-11 0129 R0HQ 599 SRR VR2GP 599 44
QSO: 21041 CW 2021-07-11 0129 R0HQ 599 SRR BH9EAZ 599 44
QSO: 28020 CW 2021-07-11 0130 R0HQ 599 SRR BD2IAQ 599 44
QSO: 28020 CW 2021-07-11 0130 R0HQ 599 SRR JP2XYT 599 45
QSO: 14233 PH 2021-07-11 0131 R0HQ 59 SRR JF1WNT 59 45
QSO: 14233 PH 2021-07-11 0131 R0HQ 59 SRR JH4UYB 59 45
QSO: 21041 CW 2021-07-11 0131 R0HQ 599 SRR JA4VNE 599 45
QSO: 28020 CW 2021-07-11 0132 R0HQ 599 SRR JE1SGH 599 45
QSO: 14233 PH 2021-07-11 0132 R0HQ 59 SRR JA8HZL 59 45
QSO: 14233 PH 2021-07-11 0133 R0HQ 59 SRR JH2ECC 59 45
QSO: 28020 CW 2021-07-11 0133 R0HQ 599 SRR JH9FCP 599 45
QSO: 21041 CW 2021-07-11 0133 R0HQ 599 SRR RA0QD 599 23
QSO: 21041 CW 2021-07-11 0134 R0HQ 599 SRR JA4YPE 599 45
QSO: 14233 PH 2021-07-11 0134 R0HQ 59 SRR 7N2TNI 59 45
QSO: 21041 CW 2021-07-11 0134 R0HQ 599 SRR E29TGW 599 49
QSO: 28020 CW 2021-07-11 0135 R0HQ 599 SRR JE2SOY 599 45
QSO: 28020 CW 2021-07-11 0135 R0HQ 599 SRR JH7IXX 599 45
QSO: 21041 CW 2021-07-11 0135 R0HQ 599 SRR JF1VYX 599 45
QSO: 21041 CW 2021-07-11 0137 R0HQ 599 SRR RZ9UO 599 31
QSO: 14233 PH 2021-07-11 0136 R0HQ 59 SRR YB2MM 59 54
QSO: 14233 PH 2021-07-11 0137 R0HQ 59 SRR JG1GCO 59 45
QSO: 21041 CW 2021-07-11 0137 R0HQ 599 SRR JK7BEJ 599 45
QSO: 21041 CW 2021-07-11 0138 R0HQ 599 SRR JK3HFN 599 45
QSO: 21041 CW 2021-07-11 0138 R0HQ 599 SRR BI4IME 599 44
QSO: 21041 CW 2021-07-11 0139 R0HQ 599 SRR YC1DIN 599 54
QSO: 14233 PH 2021-07-11 0139 R0HQ 59 SRR JI1KGC/4 59 45
QSO: 28020 CW 2021-07-11 0139 R0HQ 599 SRR JH9CEN 599 45
QSO: 14060 CW 2021-07-11 0139 R0HQ 599 SRR JJ1CHU 599 45
QSO: 21041 CW 2021-07-11 0139 R0HQ 599 SRR VU2GRM 599 41
QSO: 14233 PH 2021-07-11 0140 R0HQ 59 SRR YB1RKT 59 54
QSO: 21041 CW 2021-07-11 0140 R0HQ 599 SRR JH1VMM 599 45
QSO: 28020 CW 2021-07-11 0142 R0HQ 599 SRR VK4SN 599 55
QSO: 14232 PH 2021-07-11 0143 R0HQ 59 SRR JH2KKH 59 45
QSO: 14060 CW 2021-07-11 0143 R0HQ 599 SRR UA0CID 599 34
QSO: 21041 CW 2021-07-11 0143 R0HQ 599 SRR JR2NMJ 599 45
QSO: 21041 CW 2021-07-11 0144 R0HQ 599 SRR UA0CID 599 34
QSO: 21041 CW 2021-07-11 0144 R0HQ 599 SRR JF1GZZ 599 45
QSO: 14232 PH 2021-07-11 0144 R0HQ 59 SRR JH0DUG 59 45
QSO: 28020 CW 2021-07-11 0144 R0HQ 599 SRR BH7JUO 599 44
QSO: 21041 CW 2021-07-11 0144 R0HQ 599 SRR JA0BJY 599 45
QSO: 21041 CW 2021-07-11 0145 R0HQ 599 SRR JH6IAG 599 45
QSO: 14232 PH 2021-07-11 0146 R0HQ 59 SRR JP7WJA 59 45
QSO: 28020 CW 2021-07-11 0146 R0HQ 599 SRR JA1BPA 599 45
QSO: 28020 CW 2021-07-11 0146 R0HQ 599 SRR JA3GZE/1 599 45
QSO: 14060 CW 2021-07-11 0146 R0HQ 599 SRR JH3GBD/1 599 45
QSO: 21018 CW 2021-07-11 0146 R0HQ 599 SRR UA0DAR 599 33
QSO: 21041 CW 2021-07-11 0147 R0HQ 599 SRR JA2DHF 599 45
QSO: 14232 PH 2021-07-11 0147 R0HQ 59 SRR JO2QOT 59 45
QSO: 14232 PH 2021-07-11 0147 R0HQ 59 SRR JE8KUQ 59 45
QSO: 21041 CW 2021-07-11 0147 R0HQ 599 SRR JE8KKX 599 45
QSO: 21041 CW 2021-07-11 0151 R0HQ 599 SRR JN1THL 599 45
QSO: 28020 CW 2021-07-11 0148 R0HQ 599 SRR JE1ILP 599 45
QSO: 14017 CW 2021-07-11 0148 R0HQ 599 SRR BY1CY 599 44
QSO: 14232 PH 2021-07-11 0148 R0HQ 59 SRR JR2OJK 59 45
QSO: 14232 PH 2021-07-11 0149 R0HQ 59 SRR JA7WTC 59 45
QSO: 28020 CW 2021-07-11 0149 R0HQ 599 SRR JH1BCS 599 45
QSO: 28015 CW 2021-07-11 0150 R0HQ 599 SRR JA8RWU 599 45
QSO: 14232 PH 2021-07-11 0150 R0HQ 59 SRR BA7JS 59 44
QSO: 14232 PH 2021-07-11 0150 R0HQ 59 SRR YB1HDR 59 54
QSO: 28014 CW 2021-07-11 0151 R0HQ 599 SRR BG4FQD 599 44
QSO: 14030 CW 2021-07-11 0151 R0HQ 599 SRR YB0ECT 599 54
QSO: 21041 CW 2021-07-11 0151 R0HQ 599 SRR JH3GBD/1 599 45
