START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: M4A
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: JO02AF
CLAIMED-SCORE: 3986950
NAME: Dominic Smith
OPERATORS: M0WJE, M0WUT, M0ZCJ, M7BBR
CREATED-BY: DXLog.net v2.5.24
SOAPBOX: Entry from Cambridge University Wireless Society. Thanks for the QSOs
QSO:  3644 PH 2021-10-31 0109 M4A    59   14 K3CCR  59   05 0
QSO:  3644 PH 2021-10-31 0110 M4A    59   14 VO1GRC 59   05 0
QSO:  3644 PH 2021-10-31 0110 M4A    59   14 W1UK   59   05 0
QSO:  3644 PH 2021-10-31 0110 M4A    59   14 OK1RPL 59   15 0
QSO:  3644 PH 2021-10-31 0110 M4A    59   14 N3RJ   59   05 0
QSO:  3644 PH 2021-10-31 0111 M4A    59   14 K4RM   59   05 0
QSO:  3644 PH 2021-10-31 0111 M4A    59   14 UT6EE  59   16 0
QSO:  3644 PH 2021-10-31 0112 M4A    59   14 K4XL   59   05 0
QSO:  3644 PH 2021-10-31 0113 M4A    59   14 IN3IKC 59   15 0
QSO:  3644 PH 2021-10-31 0114 M4A    59   14 KC1GTK 59   05 0
QSO:  3644 PH 2021-10-31 0114 M4A    59   14 S57NAW 59   15 0
QSO:  3644 PH 2021-10-31 0114 M4A    59   14 OZ4EDR 59   14 0
QSO:  7117 PH 2021-10-31 0114 M4A    59   14 VU2RCT 59   22 1
QSO:  3644 PH 2021-10-31 0115 M4A    59   14 SO5TC  59   15 0
QSO:  3644 PH 2021-10-31 0115 M4A    59   14 UT7HA  59   16 0
QSO:  3644 PH 2021-10-31 0115 M4A    59   14 TM0R   59   14 0
QSO:  3644 PH 2021-10-31 0115 M4A    59   14 UT1WW  59   16 0
QSO:  3644 PH 2021-10-31 0116 M4A    59   14 SO5L   59   15 0
QSO:  3644 PH 2021-10-31 0116 M4A    59   14 EB3AM  59   14 0
QSO:  3644 PH 2021-10-31 0117 M4A    59   14 2M0KIE 59   14 0
QSO:  3644 PH 2021-10-31 0117 M4A    59   14 N3MN   59   05 0
QSO:  3644 PH 2021-10-31 0117 M4A    59   14 K1KP   59   05 0
QSO:  3644 PH 2021-10-31 0118 M4A    59   14 DL0WW  59   14 0
QSO:  3644 PH 2021-10-31 0118 M4A    59   14 KQ3F   59   05 0
QSO:  7053 PH 2021-10-31 0118 M4A    59   14 HP3SS  59   07 1
QSO:  3644 PH 2021-10-31 0118 M4A    59   14 WA1T   59   05 0
QSO:  3644 PH 2021-10-31 0118 M4A    59   14 RL6M   59   16 0
QSO:  3644 PH 2021-10-31 0119 M4A    59   14 N3RS   59   05 0
QSO:  3644 PH 2021-10-31 0119 M4A    59   14 N7ECM  59   05 0
QSO:  3644 PH 2021-10-31 0119 M4A    59   14 K2CJ   59   05 0
QSO:  3644 PH 2021-10-31 0120 M4A    59   14 PA7YY  59   14 0
QSO:  3644 PH 2021-10-31 0121 M4A    59   14 ED7O   59   14 0
QSO:  3644 PH 2021-10-31 0121 M4A    59   14 K1KA   59   05 0
QSO:  3644 PH 2021-10-31 0121 M4A    59   14 W8FJ   59   05 0
QSO:  3644 PH 2021-10-31 0121 M4A    59   14 K3PP   59   05 0
QSO:  3644 PH 2021-10-31 0122 M4A    59   14 KB4QZH 59   04 0
QSO:  3644 PH 2021-10-31 0123 M4A    59   14 N4WLL  59   05 0
QSO:  3644 PH 2021-10-31 0123 M4A    59   14 KE1IH  59   05 0
QSO:  7128 PH 2021-10-31 0123 M4A    59   14 PX2A   59   11 1
QSO:  3644 PH 2021-10-31 0124 M4A    59   14 W2DAN  59   05 0
QSO:  3644 PH 2021-10-31 0124 M4A    59   14 W1HNZ  59   05 0
QSO:  3644 PH 2021-10-31 0125 M4A    59   14 KS3F   59   05 0
QSO:  3644 PH 2021-10-31 0125 M4A    59   14 RT6A   59   16 0
QSO:  3644 PH 2021-10-31 0126 M4A    59   14 SA6OHM 59   14 0
QSO:  3644 PH 2021-10-31 0127 M4A    59   14 N9NC   59   05 0
QSO:  3644 PH 2021-10-31 0129 M4A    59   14 F5KSE  59   14 0
QSO:  3644 PH 2021-10-31 0129 M4A    59   14 AJ6T   59   04 0
QSO:  3644 PH 2021-10-31 0129 M4A    59   14 EA5W   59   14 0
QSO:  7134 PH 2021-10-31 0129 M4A    59   14 V26B   59   08 1
QSO:  3644 PH 2021-10-31 0130 M4A    59   14 K9OM   59   04 0
QSO:  3644 PH 2021-10-31 0130 M4A    59   14 NR4O   59   05 0
QSO:  3644 PH 2021-10-31 0130 M4A    59   14 K3PA   59   04 0
QSO:  3644 PH 2021-10-31 0131 M4A    59   14 W1HI   59   05 0
QSO:  3644 PH 2021-10-31 0131 M4A    59   14 KB1EFS 59   05 0
QSO:  3644 PH 2021-10-31 0131 M4A    59   14 K5VIP  59   05 0
QSO:  3644 PH 2021-10-31 0132 M4A    59   14 LY9Y   59   15 0
QSO:  3644 PH 2021-10-31 0132 M4A    59   14 LZ5R   59   20 0
QSO:  3644 PH 2021-10-31 0132 M4A    59   14 LY2J   59   15 0
QSO:  3644 PH 2021-10-31 0133 M4A    59   14 K4CGY  59   05 0
QSO:  3644 PH 2021-10-31 0133 M4A    59   14 DL0NG  59   14 0
QSO:  3644 PH 2021-10-31 0133 M4A    59   14 F6HMQ  59   14 0
QSO:  3644 PH 2021-10-31 0134 M4A    59   14 N2AXX  59   05 0
QSO:  3644 PH 2021-10-31 0134 M4A    59   14 HB9PUE 59   14 0
QSO:  3644 PH 2021-10-31 0135 M4A    59   14 WG8Y   59   05 0
QSO:  3644 PH 2021-10-31 0135 M4A    59   14 W1WEF  59   05 0
QSO:  3644 PH 2021-10-31 0135 M4A    59   14 W3LL   59   05 0
QSO:  3644 PH 2021-10-31 0136 M4A    59   14 OM1AVL 59   15 0
QSO:  7147 PH 2021-10-31 0136 M4A    59   14 FR4KR  59   39 1
QSO:  3644 PH 2021-10-31 0136 M4A    59   14 OE1XTU 59   15 0
QSO:  3644 PH 2021-10-31 0137 M4A    59   14 W3OU   59   05 0
QSO:  3644 PH 2021-10-31 0137 M4A    59   14 K4ZW   59   05 0
QSO:  7141 PH 2021-10-31 0138 M4A    59   14 LT1F   59   13 1
QSO:  3644 PH 2021-10-31 0139 M4A    59   14 LN2T   59   14 0
QSO:  3644 PH 2021-10-31 0140 M4A    59   14 SQ5WH  59   15 0
QSO:  7159 PH 2021-10-31 0140 M4A    59   14 CB8E   59   12 1
QSO:  3644 PH 2021-10-31 0141 M4A    59   14 N4TZ   59   04 0
QSO:  3644 PH 2021-10-31 0141 M4A    59   14 R4WDX  59   16 0
QSO:  3644 PH 2021-10-31 0142 M4A    59   14 EE7K   59   14 0
QSO:  3644 PH 2021-10-31 0143 M4A    59   14 4X1DX  59   20 0
QSO:  3644 PH 2021-10-31 0144 M4A    59   14 WA2JQK 59   05 0
QSO:  3644 PH 2021-10-31 0147 M4A    59   14 DG7SB  59   14 0
QSO:  3644 PH 2021-10-31 0148 M4A    59   14 OK9UWU 59   15 0
QSO:  3644 PH 2021-10-31 0148 M4A    59   14 K1TTT  59   05 0
QSO:  3644 PH 2021-10-31 0148 M4A    59   14 SP6DZ  59   15 0
QSO:  3644 PH 2021-10-31 0149 M4A    59   14 UT2MZ  59   16 0
QSO:  3644 PH 2021-10-31 0149 M4A    59   14 IO9M   59   15 0
QSO:  3644 PH 2021-10-31 0149 M4A    59   14 NO9E   59   05 0
QSO:  3644 PH 2021-10-31 0149 M4A    59   14 KB1LRL 59   05 0
QSO:  3644 PH 2021-10-31 0150 M4A    59   14 TM2RJ  59   14 0
QSO:  3644 PH 2021-10-31 0150 M4A    59   14 LZ2JE  59   20 0
QSO:  3644 PH 2021-10-31 0150 M4A    59   14 OK1TA  59   15 0
QSO:  3644 PH 2021-10-31 0151 M4A    59   14 SO7E   59   15 0
QSO:  3644 PH 2021-10-31 0151 M4A    59   14 W1FJ   59   05 0
QSO:  3644 PH 2021-10-31 0151 M4A    59   14 R5DC   59   16 0
QSO:  3644 PH 2021-10-31 0152 M4A    59   14 DM2XM  59   14 0
QSO:  3644 PH 2021-10-31 0153 M4A    59   14 P33W   59   20 0
QSO:  3644 PH 2021-10-31 0154 M4A    59   14 F4DPW  59   14 0
QSO:  3644 PH 2021-10-31 0154 M4A    59   14 LA4C   59   14 0
QSO:  3644 PH 2021-10-31 0155 M4A    59   14 N1ERS  59   05 0
QSO:  3644 PH 2021-10-31 0156 M4A    59   14 EE3M   59   14 0
QSO:  3644 PH 2021-10-31 0156 M4A    59   14 K2NV   59   05 0
QSO:  3644 PH 2021-10-31 0156 M4A    59   14 CR5T   59   14 0
QSO:  3644 PH 2021-10-31 0157 M4A    59   14 K4RO   59   04 0
QSO:  3644 PH 2021-10-31 0158 M4A    59   14 OE1XA  59   15 0
QSO:  3644 PH 2021-10-31 0159 M4A    59   14 2W0LKX 59   14 0
QSO:  7083 PH 2021-10-31 0200 M4A    59   14 KP3Z   59   08 1
QSO:  3644 PH 2021-10-31 0200 M4A    59   14 SN9H   59   15 0
QSO:  3644 PH 2021-10-31 0201 M4A    59   14 W3SO   59   05 0
QSO:  3644 PH 2021-10-31 0201 M4A    59   14 CT1ENV 59   14 0
QSO:  3644 PH 2021-10-31 0203 M4A    59   14 R7NA   59   16 0
QSO:  7199 PH 2021-10-31 0211 M4A    59   14 SO9I   59   15 0
QSO:  7127 PH 2021-10-31 0213 M4A    59   14 EA3GYT 59   14 0
QSO:  3780 PH 2021-10-31 0215 M4A    59   14 EA8RM  59   33 1
QSO:  7127 PH 2021-10-31 0217 M4A    59   14 KJ8H   59   04 0
QSO:  7127 PH 2021-10-31 0217 M4A    59   14 N3ABJ  59   05 0
QSO:  7127 PH 2021-10-31 0220 M4A    59   14 K4HQK  59   05 0
QSO:  7127 PH 2021-10-31 0221 M4A    59   14 YO3YV  59   20 0
QSO:  7127 PH 2021-10-31 0223 M4A    59   14 VA3IDD 59   04 0
QSO:  7127 PH 2021-10-31 0224 M4A    59   14 VE3KP  59   04 0
QSO:  7127 PH 2021-10-31 0224 M4A    59   14 UA9TF  59   16 0
QSO:  7127 PH 2021-10-31 0224 M4A    59   14 OF5Z   59   15 0
QSO:  7127 PH 2021-10-31 0227 M4A    59   14 NM4W   59   05 0
QSO:  7127 PH 2021-10-31 0230 M4A    59   14 K8LX   59   04 0
QSO:  7127 PH 2021-10-31 0230 M4A    59   14 W2CCC  59   05 0
QSO:  7140 PH 2021-10-31 0241 M4A    59   14 OF1F   59   15 0
QSO:  7155 PH 2021-10-31 0242 M4A    59   14 C4W    59   20 0
QSO:  7166 PH 2021-10-31 0244 M4A    59   14 YP0C   59   20 0
QSO:  7096 PH 2021-10-31 0247 M4A    59   14 TI2OY  59   07 0
QSO:  7159 PH 2021-10-31 0255 M4A    59   14 K1NDF  59   05 0
QSO:  7159 PH 2021-10-31 0256 M4A    59   14 N5WNG  59   04 0
QSO:  7159 PH 2021-10-31 0257 M4A    59   14 RW6MJ  59   16 0
QSO:  7159 PH 2021-10-31 0258 M4A    59   14 UT5EL  59   16 0
QSO:  7159 PH 2021-10-31 0301 M4A    59   14 RO9A   59   17 0
QSO:  7159 PH 2021-10-31 0302 M4A    59   14 RM5F   59   16 0
QSO:  7159 PH 2021-10-31 0303 M4A    59   14 UT3SO  59   16 0
QSO:  1852 PH 2021-10-31 0313 M4A    59   14 LN1B   59   14 1
QSO:  3753 PH 2021-10-31 0313 M4A    59   14 EA4LU  59   14 0
QSO:  3753 PH 2021-10-31 0316 M4A    59   14 UT1QQ  59   16 0
QSO:  3753 PH 2021-10-31 0316 M4A    59   14 OH6RE  59   15 0
QSO:  3753 PH 2021-10-31 0317 M4A    59   14 UT3SO  59   16 0
QSO:  3753 PH 2021-10-31 0317 M4A    59   14 I5MPN  59   15 0
QSO:  3753 PH 2021-10-31 0318 M4A    59   14 EW1P   59   16 0
QSO:  3753 PH 2021-10-31 0318 M4A    59   14 RJ3A   59   16 0
QSO:  3753 PH 2021-10-31 0318 M4A    59   14 OU8A   59   14 0
QSO:  3753 PH 2021-10-31 0320 M4A    59   14 VE2LOA 59   05 0
QSO:  3753 PH 2021-10-31 0321 M4A    59   14 F6KJS  59   14 0
QSO:  3753 PH 2021-10-31 0322 M4A    59   14 UT8IM  59   16 0
QSO:  3753 PH 2021-10-31 0324 M4A    59   14 W1TC   59   05 0
QSO:  3753 PH 2021-10-31 0324 M4A    59   14 OT3T   59   14 0
QSO:  3753 PH 2021-10-31 0325 M4A    59   14 CR6P   59   14 0
QSO:  3753 PH 2021-10-31 0325 M4A    59   14 IQ8BB  59   15 0
QSO:  3753 PH 2021-10-31 0326 M4A    59   14 N1JP   59   05 0
QSO:  3753 PH 2021-10-31 0326 M4A    59   14 K8AZ   59   04 0
QSO:  3753 PH 2021-10-31 0326 M4A    59   14 R7MM   59   16 0
QSO:  3753 PH 2021-10-31 0327 M4A    59   14 W8MJ   59   04 0
QSO:  3753 PH 2021-10-31 0327 M4A    59   14 UR5WIF 59   16 0
QSO:  3753 PH 2021-10-31 0327 M4A    59   14 DK9BO  59   14 0
QSO:  3753 PH 2021-10-31 0328 M4A    59   14 W3GQ   59   05 0
QSO:  3753 PH 2021-10-31 0328 M4A    59   14 ES3V   59   15 0
QSO:  3753 PH 2021-10-31 0328 M4A    59   14 OK2VV  59   15 0
QSO:  3753 PH 2021-10-31 0328 M4A    59   14 DR0W   59   14 0
QSO:  3753 PH 2021-10-31 0329 M4A    59   14 W0BR   59   05 0
QSO:  7059 PH 2021-10-31 0329 M4A    59   14 9H6A   59   15 1
QSO:  3753 PH 2021-10-31 0329 M4A    59   14 UZ7M   59   16 0
QSO:  3753 PH 2021-10-31 0329 M4A    59   14 UW7W   59   16 0
QSO:  3753 PH 2021-10-31 0331 M4A    59   14 KM8AM  59   04 0
QSO:  3753 PH 2021-10-31 0331 M4A    59   14 ED5R   59   14 0
QSO:  3753 PH 2021-10-31 0331 M4A    59   14 LY2BAA 59   15 0
QSO:  3753 PH 2021-10-31 0331 M4A    59   14 LY2MM  59   15 0
QSO:  7070 PH 2021-10-31 0332 M4A    59   14 C37N   59   14 1
QSO:  3753 PH 2021-10-31 0332 M4A    59   14 ND3D   59   05 0
QSO:  3753 PH 2021-10-31 0333 M4A    59   14 PJ4G   59   09 0
QSO:  3753 PH 2021-10-31 0333 M4A    59   14 IO0A   59   15 0
QSO:  3753 PH 2021-10-31 0334 M4A    59   14 NW3Y   59   05 0
QSO:  3753 PH 2021-10-31 0335 M4A    59   14 AD4EB  59   04 0
QSO:  3753 PH 2021-10-31 0335 M4A    59   14 IR9R   59   15 0
QSO:  3753 PH 2021-10-31 0336 M4A    59   14 LY2WR  59   15 0
QSO:  3753 PH 2021-10-31 0336 M4A    59   14 YO3HEX 59   20 0
QSO:  3753 PH 2021-10-31 0337 M4A    59   14 YO9IAB 59   20 0
QSO:  3753 PH 2021-10-31 0338 M4A    59   14 NY6DX  59   05 0
QSO:  3753 PH 2021-10-31 0338 M4A    59   14 IB2C   59   15 0
QSO:  3753 PH 2021-10-31 0340 M4A    59   14 HB9HIO 59   14 0
QSO:  3753 PH 2021-10-31 0340 M4A    59   14 UA6ACA 59   16 0
QSO:  3753 PH 2021-10-31 0341 M4A    59   14 OM3YCA 59   15 0
QSO:  3753 PH 2021-10-31 0341 M4A    59   14 S52AQ  59   15 0
QSO:  3753 PH 2021-10-31 0342 M4A    59   14 HB9AWS 59   14 0
QSO:  3753 PH 2021-10-31 0342 M4A    59   14 DL1GME 59   14 0
QSO:  3753 PH 2021-10-31 0342 M4A    59   14 DC6O   59   14 0
QSO:  3753 PH 2021-10-31 0343 M4A    59   14 DP6T   59   14 0
QSO:  3753 PH 2021-10-31 0343 M4A    59   14 UF5A   59   16 0
QSO:  3753 PH 2021-10-31 0344 M4A    59   14 DL2OHL 59   14 0
QSO:  3753 PH 2021-10-31 0344 M4A    59   14 W3MF   59   05 0
QSO:  3753 PH 2021-10-31 0345 M4A    59   14 K3WJV  59   05 0
QSO:  3753 PH 2021-10-31 0345 M4A    59   14 N4SS   59   04 0
QSO:  3753 PH 2021-10-31 0345 M4A    59   14 VA3MW  59   04 0
QSO:  3753 PH 2021-10-31 0346 M4A    59   14 HB9NE  59   14 0
QSO:  3753 PH 2021-10-31 0346 M4A    59   14 VE3XN  59   04 0
QSO:  3753 PH 2021-10-31 0346 M4A    59   14 TO7O   59   08 0
QSO:  3753 PH 2021-10-31 0347 M4A    59   14 GM5G   59   14 0
QSO:  3753 PH 2021-10-31 0347 M4A    59   14 II9P   59   15 0
QSO:  3753 PH 2021-10-31 0348 M4A    59   14 F4CDR  59   14 0
QSO:  3753 PH 2021-10-31 0348 M4A    59   14 OK2MBP 59   15 0
QSO:  3753 PH 2021-10-31 0351 M4A    59   14 W9RE   59   04 0
QSO:  3753 PH 2021-10-31 0352 M4A    59   14 DO1PE  59   14 0
QSO:  3753 PH 2021-10-31 0352 M4A    59   14 K9ZO   59   04 0
QSO:  3753 PH 2021-10-31 0353 M4A    59   14 WK1O   59   05 0
QSO:  3753 PH 2021-10-31 0355 M4A    59   14 IO9M   59   15 0
QSO:  3753 PH 2021-10-31 0356 M4A    59   14 OM1AVV 59   15 0
QSO:  3694 PH 2021-10-31 0358 M4A    59   14 IS0/OM2TW 59   15 0
QSO:  3712 PH 2021-10-31 0359 M4A    59   14 DL2SAX 59   14 0
QSO:  3728 PH 2021-10-31 0359 M4A    59   14 S57DX  59   15 0
QSO:  3764 PH 2021-10-31 0400 M4A    59   14 SP5T   59   15 0
QSO:  3768 PH 2021-10-31 0400 M4A    59   14 E7DX   59   15 0
QSO:  3774 PH 2021-10-31 0400 M4A    59   14 LN8W   59   14 0
QSO:  3777 PH 2021-10-31 0400 M4A    59   14 EC4T   59   14 0
QSO:  3779 PH 2021-10-31 0401 M4A    59   14 HA8RM  59   15 0
QSO:  3783 PH 2021-10-31 0401 M4A    59   14 ED7R   59   14 0
QSO:  3676 PH 2021-10-31 0402 M4A    59   14 OH2PQ  59   15 0
QSO:  3686 PH 2021-10-31 0403 M4A    59   14 DK6WL  59   14 0
QSO:  3686 PH 2021-10-31 0403 M4A    59   14 YL3GAZ 59   15 0
QSO:  7160 PH 2021-10-31 0406 M4A    59   14 HD8R   59   10 1
QSO:  3628 PH 2021-10-31 0408 M4A    59   14 PI4M   59   14 0
QSO:  3648 PH 2021-10-31 0410 M4A    59   14 LX1LC  59   14 0
QSO:  3734 PH 2021-10-31 0412 M4A    59   14 OT5L   59   14 0
QSO:  3753 PH 2021-10-31 0413 M4A    59   14 SO9I   59   15 0
QSO:  3793 PH 2021-10-31 0415 M4A    59   14 DL6LW  59   14 0
QSO:  3721 PH 2021-10-31 0416 M4A    59   14 VE3EJ  59   04 0
QSO:  3686 PH 2021-10-31 0418 M4A    59   14 ZF5T   59   08 0
QSO:  3631 PH 2021-10-31 0422 M4A    59   14 9A6DF  59   15 0
QSO:  3655 PH 2021-10-31 0423 M4A    59   14 EA1BLI 59   14 0
QSO:  3691 PH 2021-10-31 0426 M4A    59   14 IO9A   59   15 0
QSO:  3714 PH 2021-10-31 0427 M4A    59   14 US1VM  59   16 0
QSO:  3723 PH 2021-10-31 0428 M4A    59   14 OF1F   59   15 0
QSO:  3725 PH 2021-10-31 0428 M4A    59   14 TM5DX  59   14 0
QSO:  3751 PH 2021-10-31 0430 M4A    59   14 CQ8M   59   14 0
QSO:  3757 PH 2021-10-31 0430 M4A    59   14 DL5GAC 59   14 0
QSO:  3767 PH 2021-10-31 0431 M4A    59   14 EI9E   59   14 0
QSO:  3787 PH 2021-10-31 0432 M4A    59   14 OK5Z   59   15 0
QSO:  3793 PH 2021-10-31 0434 M4A    59   14 OK1UKY 59   15 0
QSO:  3793 PH 2021-10-31 0435 M4A    59   14 IK4ADE 59   15 0
QSO:  3793 PH 2021-10-31 0435 M4A    59   14 EA4EUI 59   14 0
QSO:  3706 PH 2021-10-31 0437 M4A    59   14 RU1A   59   16 0
QSO:  3622 PH 2021-10-31 0437 M4A    59   14 PA3AAV 59   14 0
QSO:  3676 PH 2021-10-31 0438 M4A    59   14 KQ2M   59   05 0
QSO:  3769 PH 2021-10-31 0438 M4A    59   14 S53M   59   15 0
QSO:  3740 PH 2021-10-31 0443 M4A    59   14 EO50FF 59   16 0
QSO:  7074 PH 2021-10-31 0447 M4A    59   14 IR9R   59   15 0
QSO:  7127 PH 2021-10-31 0447 M4A    59   14 S57DX  59   15 0
QSO:  7130 PH 2021-10-31 0448 M4A    59   14 DL0LK  59   14 0
QSO:  7137 PH 2021-10-31 0448 M4A    59   14 SN7Q   59   15 0
QSO:  7157 PH 2021-10-31 0449 M4A    59   14 K9CT   59   04 0
QSO:  7119 PH 2021-10-31 0457 M4A    59   14 VE3NE  59   04 0
QSO:  7119 PH 2021-10-31 0458 M4A    59   14 YS1YS  59   07 0
QSO:  7119 PH 2021-10-31 0458 M4A    59   14 KI5KEE 59   04 0
QSO:  7119 PH 2021-10-31 0459 M4A    59   14 CR6K   59   14 0
QSO:  7119 PH 2021-10-31 0459 M4A    59   14 RZ1OK  59   16 0
QSO:  7119 PH 2021-10-31 0500 M4A    59   14 SP7TEX 59   15 0
QSO:  7119 PH 2021-10-31 0504 M4A    59   14 UX4CR  59   16 0
QSO:  3717 PH 2021-10-31 0505 M4A    59   14 V3A    59   07 1
QSO:  7197 PH 2021-10-31 0507 M4A    59   14 W4MLB  59   05 0
QSO: 14128 PH 2021-10-31 0509 M4A    59   14 RK9AX  59   17 0
QSO: 14226 PH 2021-10-31 0514 M4A    59   14 RK4FM  59   16 0
QSO: 14233 PH 2021-10-31 0515 M4A    59   14 UA9TF  59   16 0
QSO: 14267 PH 2021-10-31 0518 M4A    59   14 RM9I   59   18 0
QSO: 14264 PH 2021-10-31 0522 M4A    59   14 R3OM   59   16 0
QSO:  7087 PH 2021-10-31 0524 M4A    59   14 EW8ZO  59   16 0
QSO:  7092 PH 2021-10-31 0524 M4A    59   14 LC9A   59   14 0
QSO:  7049 PH 2021-10-31 0527 M4A    59   14 FY5KE  59   09 0
QSO: 14132 PH 2021-10-31 0536 M4A    59   14 RW9TA  59   16 0
QSO: 14147 PH 2021-10-31 0536 M4A    59   14 RT5T   59   16 0
QSO: 14153 PH 2021-10-31 0537 M4A    59   14 RL4A   59   16 0
QSO: 14213 PH 2021-10-31 0540 M4A    59   14 UW1M   59   16 0
QSO: 14261 PH 2021-10-31 0542 M4A    59   14 RT6A   59   16 0
QSO: 14269 PH 2021-10-31 0543 M4A    59   14 RA9P   59   18 0
QSO: 14278 PH 2021-10-31 0544 M4A    59   14 DL6FBL 59   14 0
QSO: 14311 PH 2021-10-31 0545 M4A    59   14 OK7K   59   15 0
QSO: 14190 PH 2021-10-31 0552 M4A    59   14 TA3DE  59   20 0
QSO: 14327 PH 2021-10-31 0554 M4A    59   14 RN3T   59   16 0
QSO: 14167 PH 2021-10-31 0559 M4A    59   14 P3C    59   20 0
QSO: 14204 PH 2021-10-31 0600 M4A    59   14 A61BR  59   21 0
QSO: 14163 PH 2021-10-31 0610 M4A    59   14 TA7OM  59   20 0
QSO: 14161 PH 2021-10-31 0610 M4A    59   14 Z35T   59   15 0
QSO: 14228 PH 2021-10-31 0612 M4A    59   14 UA6LCN 59   16 0
QSO:  1866 PH 2021-10-31 0614 M4A    59   14 K3LR   59   05 1
QSO: 14242 PH 2021-10-31 0615 M4A    59   14 SV9IOI 59   20 0
QSO: 14281 PH 2021-10-31 0618 M4A    59   14 E7DX   59   15 0
QSO: 14290 PH 2021-10-31 0621 M4A    59   14 YI1WWA 59   21 0
QSO: 14315 PH 2021-10-31 0623 M4A    59   14 RA4LBS/3 59   16 0
QSO: 14230 PH 2021-10-31 0623 M4A    59   14 UN9L   59   17 0
QSO: 14224 PH 2021-10-31 0625 M4A    59   14 RK9CYA 59   17 0
QSO:  7113 PH 2021-10-31 0627 M4A    59   14 JW5E   59   40 1
QSO: 14330 PH 2021-10-31 0629 M4A    59   14 IT9XTP 59   15 0
QSO: 14243 PH 2021-10-31 0631 M4A    59   14 J42L   59   20 0
QSO:  7162 PH 2021-10-31 0631 M4A    59   14 PY0F   59   11 1
QSO: 14270 PH 2021-10-31 0633 M4A    59   14 IO9A   59   15 0
QSO: 14340 PH 2021-10-31 0633 M4A    59   14 YO4NF  59   20 0
QSO: 14235 PH 2021-10-31 0634 M4A    59   14 UC4L   59   16 0
QSO:  7172 PH 2021-10-31 0636 M4A    59   14 ZP5AA  59   11 1
QSO: 14127 PH 2021-10-31 0637 M4A    59   14 RG5A/6 59   16 0
QSO: 14137 PH 2021-10-31 0638 M4A    59   14 E77X   59   15 0
QSO: 14142 PH 2021-10-31 0638 M4A    59   14 UT3UZ  59   16 0
QSO: 14142 PH 2021-10-31 0642 M4A    59   14 YU1LM  59   15 0
QSO: 14142 PH 2021-10-31 0643 M4A    59   14 US5D   59   16 0
QSO: 14142 PH 2021-10-31 0646 M4A    59   14 YO8RCN 59   20 0
QSO: 14142 PH 2021-10-31 0648 M4A    59   14 EW1P   59   16 0
QSO: 14142 PH 2021-10-31 0649 M4A    59   14 IR8UO  59   15 0
QSO: 14142 PH 2021-10-31 0649 M4A    59   14 LY5T   59   15 0
QSO: 14142 PH 2021-10-31 0653 M4A    59   14 UA4M   59   16 0
QSO:  3731 PH 2021-10-31 0653 M4A    59   14 TI1K   59   07 1
QSO: 14142 PH 2021-10-31 0654 M4A    59   14 SV4FFL 59   20 0
QSO:  3623 PH 2021-10-31 0656 M4A    59   14 FY5KE  59   09 1
QSO: 14142 PH 2021-10-31 0659 M4A    59   14 UV2V   59   16 0
QSO: 14101 PH 2021-10-31 0705 M4A    59   14 ED7B   59   14 0
QSO: 14125 PH 2021-10-31 0705 M4A    59   14 RU5A   59   16 0
QSO: 14164 PH 2021-10-31 0706 M4A    59   14 UA9MA  59   17 0
QSO: 14178 PH 2021-10-31 0706 M4A    59   14 OM0R   59   15 0
QSO: 14194 PH 2021-10-31 0707 M4A    59   14 ED7O   59   14 0
QSO: 14196 PH 2021-10-31 0709 M4A    59   14 SV2HJQ 59   20 0
QSO: 14202 PH 2021-10-31 0709 M4A    59   14 SZ3P   59   20 0
QSO: 14214 PH 2021-10-31 0710 M4A    59   14 SP9KAO 59   15 0
QSO: 14236 PH 2021-10-31 0712 M4A    59   14 UT7CR  59   16 0
QSO: 14243 PH 2021-10-31 0713 M4A    59   14 IS0BWM 59   15 0
QSO: 14278 PH 2021-10-31 0715 M4A    59   14 CR5C   59   14 0
QSO:  7112 PH 2021-10-31 0715 M4A    59   14 UA2FZ  59   15 1
QSO:  7178 PH 2021-10-31 0717 M4A    59   14 HC1QRC 59   10 1
QSO: 14109 PH 2021-10-31 0718 M4A    59   14 UA6LUQ 59   16 0
QSO: 14179 PH 2021-10-31 0719 M4A    59   14 IZ8DEP 59   15 0
QSO: 14222 PH 2021-10-31 0720 M4A    59   14 I3/OE6MBG 59   15 0
QSO: 14227 PH 2021-10-31 0721 M4A    59   14 IZ6BXV 59   15 0
QSO: 14242 PH 2021-10-31 0723 M4A    59   14 IO0A   59   15 0
QSO: 14249 PH 2021-10-31 0725 M4A    59   14 OF8L   59   15 0
QSO: 21238 PH 2021-10-31 0725 M4A    59   14 TA1BX  59   20 1
QSO: 14187 PH 2021-10-31 0726 M4A    59   14 IK5RLP 59   15 0
QSO: 14189 PH 2021-10-31 0727 M4A    59   14 II8K   59   15 0
